EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 19-04-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 116297) of station Poprad/Tatry, SLOVAKIA (STAID:    334)

 STAID,    SOUID,    DATE,   TN, Q_TN
   334,116297,20121105,   39,    0
   334,116297,20121106,   11,    0
   334,116297,20121107,   -6,    0
   334,116297,20121108,   18,    0
   334,116297,20121109,   27,    0
   334,116297,20121110,  -28,    0
   334,116297,20121111,   24,    0
   334,116297,20121112,   55,    0
   334,116297,20121113,   23,    0
   334,116297,20121114,  -20,    0
   334,116297,20121115,  -61,    0
   334,116297,20121116,  -57,    0
   334,116297,20121117,  -50,    0
   334,116297,20121118,   38,    0
   334,116297,20121119,   33,    0
   334,116297,20121120,   26,    0
   334,116297,20121121,  -35,    0
   334,116297,20121122,   12,    0
   334,116297,20121123,   46,    0
   334,116297,20121124,   19,    0
   334,116297,20121125,    1,    0
   334,116297,20121126,   -5,    0
   334,116297,20121127,   46,    0
   334,116297,20121128,   55,    0
   334,116297,20121129,   46,    0
   334,116297,20121130,    9,    0
   334,116297,20121201,   -9,    0
   334,116297,20121202,  -16,    0
   334,116297,20121203,  -86,    0
   334,116297,20121204, -133,    0
   334,116297,20121205,  -70,    0
   334,116297,20121206, -142,    0
   334,116297,20121207, -150,    0
   334,116297,20121208, -185,    0
   334,116297,20121209, -130,    0
   334,116297,20121210, -171,    0
   334,116297,20121211, -130,    0
   334,116297,20121212, -107,    0
   334,116297,20121213, -148,    0
   334,116297,20121214, -137,    0
   334,116297,20121215,  -50,    0
   334,116297,20121216,  -39,    0
   334,116297,20121217,  -20,    0
   334,116297,20121218,   -8,    0
   334,116297,20121219,  -41,    0
   334,116297,20121220, -100,    0
   334,116297,20121221, -186,    0
   334,116297,20121222, -179,    0
   334,116297,20121223, -120,    0
   334,116297,20121224,  -60,    0
   334,116297,20121225,  -50,    0
   334,116297,20121226,  -13,    0
   334,116297,20121227,    2,    0
   334,116297,20121228,  -86,    0
   334,116297,20121229, -167,    0
   334,116297,20121230,  -83,    0
   334,116297,20121231,  -28,    0
   334,116297,20130101,  -24,    0
   334,116297,20130102,  -86,    0
   334,116297,20130103,  -28,    0
   334,116297,20130104,   12,    0
   334,116297,20130105,  -22,    0
   334,116297,20130106,  -86,    0
   334,116297,20130107, -152,    0
   334,116297,20130108, -190,    0
   334,116297,20130109, -122,    0
   334,116297,20130110,  -92,    0
   334,116297,20130111,  -96,    0
   334,116297,20130112,  -92,    0
   334,116297,20130113, -174,    0
   334,116297,20130114, -105,    0
   334,116297,20130115,  -22,    0
   334,116297,20130116,   -9,    0
   334,116297,20130117,  -50,    0
   334,116297,20130118,  -76,    0
   334,116297,20130119,  -81,    0
   334,116297,20130120, -143,    0
   334,116297,20130121,  -18,    0
   334,116297,20130122,  -59,    0
   334,116297,20130123,  -78,    0
   334,116297,20130124, -142,    0
   334,116297,20130125, -139,    0
   334,116297,20130126, -100,    0
   334,116297,20130127, -192,    0
   334,116297,20130128, -148,    0
   334,116297,20130129, -104,    0
   334,116297,20130130,  -24,    0
   334,116297,20130131,   -6,    0
   334,116297,20130201,   -2,    0
   334,116297,20130202,   -4,    0
   334,116297,20130203,  -42,    0
   334,116297,20130204,  -90,    0
   334,116297,20130205,  -18,    0
   334,116297,20130206,  -22,    0
   334,116297,20130207,  -41,    0
   334,116297,20130208, -117,    0
   334,116297,20130209, -141,    0
   334,116297,20130210, -106,    0
   334,116297,20130211, -156,    0
   334,116297,20130212, -171,    0
   334,116297,20130213,  -28,    0
   334,116297,20130214,  -32,    0
   334,116297,20130215, -107,    0
   334,116297,20130216,  -70,    0
   334,116297,20130217,  -44,    0
   334,116297,20130218,  -46,    0
   334,116297,20130219,  -47,    0
   334,116297,20130220,  -62,    0
   334,116297,20130221, -151,    0
   334,116297,20130222, -127,    0
   334,116297,20130223,  -42,    0
   334,116297,20130224,    2,    0
   334,116297,20130225,    9,    0
   334,116297,20130226,  -13,    0
   334,116297,20130227,  -22,    0
   334,116297,20130228,  -73,    0
   334,116297,20130301,  -48,    0
   334,116297,20130302,  -49,    0
   334,116297,20130303,  -49,    0
   334,116297,20130304, -105,    0
   334,116297,20130305, -110,    0
   334,116297,20130306,  -12,    0
   334,116297,20130307,   25,    0
   334,116297,20130308,   16,    0
   334,116297,20130309,   11,    0
   334,116297,20130310,    5,    0
   334,116297,20130311,  -10,    0
   334,116297,20130312,  -19,    0
   334,116297,20130313,    1,    0
   334,116297,20130314,  -47,    0
   334,116297,20130315,  -56,    0
   334,116297,20130316,  -84,    0
   334,116297,20130317, -130,    0
   334,116297,20130318,  -75,    0
   334,116297,20130319,  -29,    0
   334,116297,20130320,  -12,    0
   334,116297,20130321,  -14,    0
   334,116297,20130322,  -44,    0
   334,116297,20130323, -107,    0
   334,116297,20130324, -146,    0
   334,116297,20130325, -104,    0
   334,116297,20130326,  -81,    0
   334,116297,20130327,  -76,    0
   334,116297,20130328,  -52,    0
   334,116297,20130329,  -32,    0
   334,116297,20130330,  -24,    0
   334,116297,20130331,   -7,    0
   334,116297,20130401,  -33,    0
   334,116297,20130402,  -68,    0
   334,116297,20130403,  -19,    0
   334,116297,20130404,  -18,    0
   334,116297,20130405,    2,    0
   334,116297,20130406,   -5,    0
   334,116297,20130407,  -13,    0
   334,116297,20130408,  -44,    0
   334,116297,20130409,  -18,    0
   334,116297,20130410,  -24,    0
   334,116297,20130411,  -23,    0
   334,116297,20130412,   54,    0
   334,116297,20130413,   43,    0
   334,116297,20130414,   29,    0
   334,116297,20130415,  -17,    0
   334,116297,20130416,  -17,    0
   334,116297,20130417,   11,    0
   334,116297,20130418,   16,    0
   334,116297,20130419,   33,    0
   334,116297,20130420,   70,    0
   334,116297,20130421,   41,    0
   334,116297,20130422,    0,    0
   334,116297,20130423,   46,    0
   334,116297,20130424,   68,    0
   334,116297,20130425,   61,    0
   334,116297,20130426,   60,    0
   334,116297,20130427,   99,    0
   334,116297,20130428,  105,    0
   334,116297,20130429,   96,    0
   334,116297,20130430,   73,    0
   334,116297,20130501,   90,    0
   334,116297,20130502,   61,    0
   334,116297,20130503,   99,    0
   334,116297,20130504,  105,    0
   334,116297,20130505,   88,    0
   334,116297,20130506,   56,    0
   334,116297,20130507,  105,    0
   334,116297,20130508,   94,    0
   334,116297,20130509,   75,    0
   334,116297,20130510,   60,    0
   334,116297,20130511,   81,    0
   334,116297,20130512,   66,    0
   334,116297,20130513,   71,    0
   334,116297,20130514,   56,    0
   334,116297,20130515,   37,    0
   334,116297,20130516,   70,    0
   334,116297,20130517,   75,    0
   334,116297,20130518,  111,    0
   334,116297,20130519,   66,    0
   334,116297,20130520,   84,    0
   334,116297,20130521,   43,    0
   334,116297,20130522,   21,    0
   334,116297,20130523,   35,    0
   334,116297,20130524,   57,    0
   334,116297,20130525,   66,    0
   334,116297,20130526,   50,    0
   334,116297,20130527,   37,    0
   334,116297,20130528,   55,    0
   334,116297,20130529,   76,    0
   334,116297,20130530,   96,    0
   334,116297,20130531,   80,    0
   334,116297,20130601,   67,    0
   334,116297,20130602,   27,    0
   334,116297,20130603,   87,    0
   334,116297,20130604,   98,    0
   334,116297,20130605,  105,    0
   334,116297,20130606,  101,    0
   334,116297,20130607,  105,    0
   334,116297,20130608,   81,    0
   334,116297,20130609,   82,    0
   334,116297,20130610,  114,    0
   334,116297,20130611,  106,    0
   334,116297,20130612,   95,    0
   334,116297,20130613,   60,    0
   334,116297,20130614,   73,    0
   334,116297,20130615,  136,    0
   334,116297,20130616,  117,    0
   334,116297,20130617,  104,    0
   334,116297,20130618,  108,    0
   334,116297,20130619,  164,    0
   334,116297,20130620,  137,    0
   334,116297,20130621,  179,    0
   334,116297,20130622,  160,    0
   334,116297,20130623,  150,    0
   334,116297,20130624,  122,    0
   334,116297,20130625,  132,    0
   334,116297,20130626,   89,    0
   334,116297,20130627,   80,    0
   334,116297,20130628,   91,    0
   334,116297,20130629,   77,    0
   334,116297,20130630,  100,    0
   334,116297,20130701,   51,    0
   334,116297,20130702,   60,    0
   334,116297,20130703,   88,    0
   334,116297,20130704,   90,    0
   334,116297,20130705,   95,    0
   334,116297,20130706,  146,    0
   334,116297,20130707,  136,    0
   334,116297,20130708,   74,    0
   334,116297,20130709,   77,    0
   334,116297,20130710,   95,    0
   334,116297,20130711,  110,    0
   334,116297,20130712,   85,    0
   334,116297,20130713,  113,    0
   334,116297,20130714,  114,    0
   334,116297,20130715,   87,    0
   334,116297,20130716,   46,    0
   334,116297,20130717,   88,    0
   334,116297,20130718,  102,    0
   334,116297,20130719,  108,    0
   334,116297,20130720,  105,    0
   334,116297,20130721,   51,    0
   334,116297,20130722,   81,    0
   334,116297,20130723,  102,    0
   334,116297,20130724,   55,    0
   334,116297,20130725,   66,    0
   334,116297,20130726,   91,    0
   334,116297,20130727,  106,    0
   334,116297,20130728,  114,    0
   334,116297,20130729,  140,    0
   334,116297,20130730,  132,    0
   334,116297,20130731,   90,    0
   334,116297,20130801,  106,    0
   334,116297,20130802,   95,    0
   334,116297,20130803,  123,    0
   334,116297,20130804,  110,    0
   334,116297,20130805,  150,    0
   334,116297,20130806,  119,    0
   334,116297,20130807,  140,    0
   334,116297,20130808,  142,    0
   334,116297,20130809,  127,    0
   334,116297,20130810,  135,    0
   334,116297,20130811,  126,    0
   334,116297,20130812,   92,    0
   334,116297,20130813,  140,    0
   334,116297,20130814,  107,    0
   334,116297,20130815,   56,    0
   334,116297,20130816,   39,    0
   334,116297,20130817,   52,    0
   334,116297,20130818,   86,    0
   334,116297,20130819,   95,    0
   334,116297,20130820,   89,    0
   334,116297,20130821,  118,    0
   334,116297,20130822,   91,    0
   334,116297,20130823,   59,    0
   334,116297,20130824,   92,    0
   334,116297,20130825,   47,    0
   334,116297,20130826,  107,    0
   334,116297,20130827,  106,    0
   334,116297,20130828,   79,    0
   334,116297,20130829,  112,    0
   334,116297,20130830,   89,    0
   334,116297,20130831,   55,    0
   334,116297,20130901,   87,    0
   334,116297,20130902,   33,    0
   334,116297,20130903,   89,    0
   334,116297,20130904,   28,    0
   334,116297,20130905,   49,    0
   334,116297,20130906,   32,    0
   334,116297,20130907,   17,    0
   334,116297,20130908,   18,    0
   334,116297,20130909,   58,    0
   334,116297,20130910,   82,    0
   334,116297,20130911,  102,    0
   334,116297,20130912,   87,    0
   334,116297,20130913,   84,    0
   334,116297,20130914,   63,    0
   334,116297,20130915,   64,    0
   334,116297,20130916,  102,    0
   334,116297,20130917,   40,    0
   334,116297,20130918,   40,    0
   334,116297,20130919,   76,    0
   334,116297,20130920,   31,    0
   334,116297,20130921,   63,    0
   334,116297,20130922,   33,    0
   334,116297,20130923,   92,    0
   334,116297,20130924,   90,    0
   334,116297,20130925,   25,    0
   334,116297,20130926,   49,    0
   334,116297,20130927,   18,    0
   334,116297,20130928,   -5,    0
   334,116297,20130929,   14,    0
   334,116297,20130930,  -20,    0
   334,116297,20131001,  -16,    0
   334,116297,20131002,   19,    0
   334,116297,20131003,  -31,    0
   334,116297,20131004,  -76,    0
   334,116297,20131005,  -64,    0
   334,116297,20131006,  -39,    0
   334,116297,20131007,    3,    0
   334,116297,20131008,    3,    0
   334,116297,20131009,   -8,    0
   334,116297,20131010,   42,    0
   334,116297,20131011,   36,    0
   334,116297,20131012,   56,    0
   334,116297,20131013,   65,    0
   334,116297,20131014,   26,    0
   334,116297,20131015,   80,    0
   334,116297,20131016,   17,    0
   334,116297,20131017,   36,    0
   334,116297,20131018,   43,    0
   334,116297,20131019,  -25,    0
   334,116297,20131020,   69,    0
   334,116297,20131021,   53,    0
   334,116297,20131022,   38,    0
   334,116297,20131023,   71,    0
   334,116297,20131024,   90,    0
   334,116297,20131025,   79,    0
   334,116297,20131026,   76,    0
   334,116297,20131027,   40,    0
   334,116297,20131028,   98,    0
   334,116297,20131029,   57,    0
   334,116297,20131030,   74,    0
   334,116297,20131031,    6,    0
   334,116297,20131101,  -22,    0
   334,116297,20131102,   19,    0
   334,116297,20131103,   69,    0
   334,116297,20131104,   32,    0
   334,116297,20131105,   62,    0
   334,116297,20131106,   18,    0
   334,116297,20131107,   21,    0
   334,116297,20131108,   12,    0
   334,116297,20131109,   14,    0
   334,116297,20131110,   36,    0
   334,116297,20131111,   16,    0
   334,116297,20131112,  -13,    0
   334,116297,20131113,  -32,    0
   334,116297,20131114,  -38,    0
   334,116297,20131115,  -38,    0
   334,116297,20131116,   36,    0
   334,116297,20131117,   -6,    0
   334,116297,20131118,  -36,    0
   334,116297,20131119,  -17,    0
   334,116297,20131120,  -15,    0
   334,116297,20131121,   47,    0
   334,116297,20131122,   45,    0
   334,116297,20131123,    6,    0
   334,116297,20131124,   39,    0
   334,116297,20131125,  -12,    0
   334,116297,20131126,  -71,    0
   334,116297,20131127, -101,    0
   334,116297,20131128,  -80,    0
   334,116297,20131129,  -21,    0
   334,116297,20131130,  -24,    0
   334,116297,20131201,  -84,    0
   334,116297,20131202,  -70,    0
   334,116297,20131203,  -78,    0
   334,116297,20131204,  -96,    0
   334,116297,20131205,  -75,    0
   334,116297,20131206,  -41,    0
   334,116297,20131207,  -47,    0
   334,116297,20131208,  -67,    0
   334,116297,20131209,  -44,    0
   334,116297,20131210,  -73,    0
   334,116297,20131211,  -73,    0
   334,116297,20131212,  -32,    0
   334,116297,20131213,  -80,    0
   334,116297,20131214,  -98,    0
   334,116297,20131215,  -76,    0
   334,116297,20131216,  -61,    0
   334,116297,20131217,  -71,    0
   334,116297,20131218,  -77,    0
   334,116297,20131219,  -86,    0
   334,116297,20131220, -115,    0
   334,116297,20131221,  -49,    0
   334,116297,20131222,  -47,    0
   334,116297,20131223,  -38,    0
   334,116297,20131224,  -41,    0
   334,116297,20131225,    7,    0
   334,116297,20131226,   23,    0
   334,116297,20131227,   14,    0
   334,116297,20131228,   16,    0
   334,116297,20131229,   40,    0
   334,116297,20131230,  -29,    0
   334,116297,20131231,  -46,    0
   334,116297,20140101,  -25,    0
   334,116297,20140102,  -69,    0
   334,116297,20140103,  -35,    0
   334,116297,20140104,  -23,    0
   334,116297,20140105,    2,    0
   334,116297,20140106,   19,    0
   334,116297,20140107,   -6,    0
   334,116297,20140108,   -7,    0
   334,116297,20140109,  -17,    0
   334,116297,20140110,   15,    0
   334,116297,20140111,  -46,    0
   334,116297,20140112,  -14,    0
   334,116297,20140113,  -62,    0
   334,116297,20140114,  -83,    0
   334,116297,20140115,   -4,    0
   334,116297,20140116,  -37,    0
   334,116297,20140117,    3,    0
   334,116297,20140118,   12,    0
   334,116297,20140119,   32,    0
   334,116297,20140120,   50,    0
   334,116297,20140121,   19,    0
   334,116297,20140122,  -60,    0
   334,116297,20140123,  -76,    0
   334,116297,20140124, -102,    0
   334,116297,20140125, -141,    0
   334,116297,20140126, -167,    0
   334,116297,20140127, -187,    0
   334,116297,20140128,  -87,    0
   334,116297,20140129,  -87,    0
   334,116297,20140130,  -79,    0
   334,116297,20140131,  -60,    0
   334,116297,20140201,  -35,    0
   334,116297,20140202,   -7,    0
   334,116297,20140203,  -65,    0
   334,116297,20140204,  -64,    0
   334,116297,20140205,  -54,    0
   334,116297,20140206,  -24,    0
   334,116297,20140207,  -41,    0
   334,116297,20140208,    4,    0
   334,116297,20140209,   21,    0
   334,116297,20140210,   -1,    0
   334,116297,20140211,    4,    0
   334,116297,20140212,    0,    0
   334,116297,20140213,  -41,    0
   334,116297,20140214,  -27,    0
   334,116297,20140215,  -82,    0
   334,116297,20140216,  -30,    0
   334,116297,20140217,   -4,    0
   334,116297,20140218,  -25,    0
   334,116297,20140219,   14,    0
   334,116297,20140220,    2,    0
   334,116297,20140221,  -27,    0
   334,116297,20140222,    4,    0
   334,116297,20140223,   11,    0
   334,116297,20140224,  -21,    0
   334,116297,20140225,  -57,    0
   334,116297,20140226,  -54,    0
   334,116297,20140227,   -9,    0
   334,116297,20140228,  -16,    0
   334,116297,20140301,   -1,    0
   334,116297,20140302,  -51,    0
   334,116297,20140303,  -23,    0
   334,116297,20140304,   13,    0
   334,116297,20140305,    6,    0
   334,116297,20140306,    0,    0
   334,116297,20140307,    4,    0
   334,116297,20140308,   -4,    0
   334,116297,20140309,   -1,    0
   334,116297,20140310,  -49,    0
   334,116297,20140311,  -35,    0
   334,116297,20140312,  -38,    0
   334,116297,20140313,  -43,    0
   334,116297,20140314,  -12,    0
   334,116297,20140315,    5,    0
   334,116297,20140316,   -1,    0
   334,116297,20140317,   40,    0
   334,116297,20140318,   19,    0
   334,116297,20140319,   48,    0
   334,116297,20140320,   48,    0
   334,116297,20140321,   33,    0
   334,116297,20140322,    9,    0
   334,116297,20140323,   79,    0
   334,116297,20140324,   27,    0
   334,116297,20140325,    9,    0
   334,116297,20140326,    3,    0
   334,116297,20140327,  -27,    0
   334,116297,20140328,  -17,    0
   334,116297,20140329,   19,    0
   334,116297,20140330,  -34,    0
   334,116297,20140331,   -1,    0
   334,116297,20140401,   10,    0
   334,116297,20140402,  -14,    0
   334,116297,20140403,   -2,    0
   334,116297,20140404,   31,    0
   334,116297,20140405,   26,    0
   334,116297,20140406,   66,    0
   334,116297,20140407,   11,    0
   334,116297,20140408,    6,    0
   334,116297,20140409,   15,    0
   334,116297,20140410,   -1,    0
   334,116297,20140411,    4,    0
   334,116297,20140412,  -11,    0
   334,116297,20140413,  -15,    0
   334,116297,20140414,   25,    0
   334,116297,20140415,    0,    0
   334,116297,20140416,   14,    0
   334,116297,20140417,    9,    0
   334,116297,20140418,  -25,    0
   334,116297,20140419,   33,    0
   334,116297,20140420,    8,    0
   334,116297,20140421,    4,    0
   334,116297,20140422,   55,    0
   334,116297,20140423,   76,    0
   334,116297,20140424,   60,    0
   334,116297,20140425,   78,    0
   334,116297,20140426,   97,    0
   334,116297,20140427,   80,    0
   334,116297,20140428,   60,    0
   334,116297,20140429,   80,    0
   334,116297,20140430,   40,    0
   334,116297,20140501,   44,    0
   334,116297,20140502,   47,    0
   334,116297,20140503,   43,    0
   334,116297,20140504,   30,    0
   334,116297,20140505,  -20,    0
   334,116297,20140506,  -19,    0
   334,116297,20140507,   85,    0
   334,116297,20140508,   89,    0
   334,116297,20140509,   29,    0
   334,116297,20140510,   64,    0
   334,116297,20140511,   65,    0
   334,116297,20140512,   55,    0
   334,116297,20140513,   29,    0
   334,116297,20140514,   66,    0
   334,116297,20140515,   74,    0
   334,116297,20140516,   91,    0
   334,116297,20140517,   64,    0
   334,116297,20140518,   84,    0
   334,116297,20140519,   74,    0
   334,116297,20140520,   51,    0
   334,116297,20140521,   55,    0
   334,116297,20140522,   70,    0
   334,116297,20140523,  100,    0
   334,116297,20140524,   97,    0
   334,116297,20140525,  105,    0
   334,116297,20140526,   86,    0
   334,116297,20140527,  106,    0
   334,116297,20140528,   86,    0
   334,116297,20140529,   74,    0
   334,116297,20140530,   53,    0
   334,116297,20140531,   49,    0
   334,116297,20140601,   89,    0
   334,116297,20140602,   79,    0
   334,116297,20140603,   73,    0
   334,116297,20140604,   86,    0
   334,116297,20140605,   51,    0
   334,116297,20140606,  100,    0
   334,116297,20140607,   71,    0
   334,116297,20140608,  103,    0
   334,116297,20140609,  100,    0
   334,116297,20140610,  137,    0
   334,116297,20140611,  135,    0
   334,116297,20140612,  104,    0
   334,116297,20140613,   80,    0
   334,116297,20140614,   72,    0
   334,116297,20140615,   65,    0
   334,116297,20140616,   26,    0
   334,116297,20140617,   64,    0
   334,116297,20140618,   44,    0
   334,116297,20140619,   67,    0
   334,116297,20140620,   92,    0
   334,116297,20140621,   67,    0
   334,116297,20140622,   72,    0
   334,116297,20140623,   84,    0
   334,116297,20140624,   64,    0
   334,116297,20140625,   48,    0
   334,116297,20140626,   92,    0
   334,116297,20140627,   43,    0
   334,116297,20140628,   40,    0
   334,116297,20140629,   99,    0
   334,116297,20140630,  115,    0
   334,116297,20140701,   98,    0
   334,116297,20140702,   57,    0
   334,116297,20140703,  102,    0
   334,116297,20140704,   65,    0
   334,116297,20140705,   97,    0
   334,116297,20140706,  124,    0
   334,116297,20140707,  110,    0
   334,116297,20140708,  133,    0
   334,116297,20140709,  140,    0
   334,116297,20140710,  128,    0
   334,116297,20140711,  116,    0
   334,116297,20140712,  124,    0
   334,116297,20140713,   73,    0
   334,116297,20140714,  139,    0
   334,116297,20140715,  109,    0
   334,116297,20140716,  116,    0
   334,116297,20140717,  122,    0
   334,116297,20140718,  139,    0
   334,116297,20140719,  127,    0
   334,116297,20140720,  119,    0
   334,116297,20140721,  153,    0
   334,116297,20140722,  159,    0
   334,116297,20140723,  145,    0
   334,116297,20140724,  142,    0
   334,116297,20140725,  116,    0
   334,116297,20140726,  119,    0
   334,116297,20140727,  125,    0
   334,116297,20140728,  125,    0
   334,116297,20140729,  127,    0
   334,116297,20140730,  133,    0
   334,116297,20140731,  139,    0
   334,116297,20140801,  146,    0
   334,116297,20140802,  117,    0
   334,116297,20140803,  117,    0
   334,116297,20140804,  130,    0
   334,116297,20140805,  152,    0
   334,116297,20140806,  142,    0
   334,116297,20140807,  125,    0
   334,116297,20140808,  133,    0
   334,116297,20140809,   94,    0
   334,116297,20140810,  135,    0
   334,116297,20140811,  136,    0
   334,116297,20140812,  136,    0
   334,116297,20140813,  123,    0
   334,116297,20140814,  135,    0
   334,116297,20140815,  103,    0
   334,116297,20140816,  114,    0
   334,116297,20140817,   73,    0
   334,116297,20140818,   68,    0
   334,116297,20140819,  106,    0
   334,116297,20140820,  112,    0
   334,116297,20140821,   80,    0
   334,116297,20140822,   24,    0
   334,116297,20140823,   86,    0
   334,116297,20140824,   89,    0
   334,116297,20140825,   56,    0
   334,116297,20140826,   70,    0
   334,116297,20140827,   71,    0
   334,116297,20140828,   55,    0
   334,116297,20140829,   44,    0
   334,116297,20140830,   72,    0
   334,116297,20140831,  101,    0
   334,116297,20140901,  128,    0
   334,116297,20140902,  122,    0
   334,116297,20140903,  125,    0
   334,116297,20140904,  118,    0
   334,116297,20140905,   68,    0
   334,116297,20140906,  106,    0
   334,116297,20140907,  107,    0
   334,116297,20140908,  102,    0
   334,116297,20140909,  105,    0
   334,116297,20140910,  115,    0
   334,116297,20140911,  108,    0
   334,116297,20140912,  105,    0
   334,116297,20140913,   73,    0
   334,116297,20140914,  127,    0
   334,116297,20140915,   94,    0
   334,116297,20140916,   75,    0
   334,116297,20140917,   67,    0
   334,116297,20140918,   48,    0
   334,116297,20140919,   70,    0
   334,116297,20140920,   64,    0
   334,116297,20140921,  115,    0
   334,116297,20140922,   72,    0
   334,116297,20140923,   38,    0
   334,116297,20140924,    4,    0
   334,116297,20140925,   40,    0
   334,116297,20140926,   65,    0
   334,116297,20140927,   47,    0
   334,116297,20140928,   14,    0
   334,116297,20140929,   20,    0
   334,116297,20140930,   30,    0
   334,116297,20141001,  105,    0
   334,116297,20141002,   76,    0
   334,116297,20141003,   29,    0
   334,116297,20141004,   80,    0
   334,116297,20141005,   67,    0
   334,116297,20141006,   29,    0
   334,116297,20141007,   46,    0
   334,116297,20141008,   96,    0
   334,116297,20141009,  110,    0
   334,116297,20141010,   94,    0
   334,116297,20141011,   56,    0
   334,116297,20141012,   71,    0
   334,116297,20141013,   67,    0
   334,116297,20141014,  109,    0
   334,116297,20141015,   40,    0
   334,116297,20141016,   70,    0
   334,116297,20141017,   90,    0
   334,116297,20141018,   45,    0
   334,116297,20141019,   -2,    0
   334,116297,20141020,   98,    0
   334,116297,20141021,   53,    0
   334,116297,20141022,   24,    0
   334,116297,20141023,   28,    0
   334,116297,20141024,   -8,    0
   334,116297,20141025,  -10,    0
   334,116297,20141026,  -35,    0
   334,116297,20141027,  -46,    0
   334,116297,20141028,  -51,    0
   334,116297,20141029,  -57,    0
   334,116297,20141030,  -46,    0
   334,116297,20141031,  -32,    0
   334,116297,20141101,  -42,    0
   334,116297,20141102,  -20,    0
   334,116297,20141103,    9,    0
   334,116297,20141104,   33,    0
   334,116297,20141105,   71,    0
   334,116297,20141106,   68,    0
   334,116297,20141107,   72,    0
   334,116297,20141108,   90,    0
   334,116297,20141109,   60,    0
   334,116297,20141110,   53,    0
   334,116297,20141111,   70,    0
   334,116297,20141112,   39,    0
   334,116297,20141113,   26,    0
   334,116297,20141114,   28,    0
   334,116297,20141115,   10,    0
   334,116297,20141116,   65,    0
   334,116297,20141117,   55,    0
   334,116297,20141118,   39,    0
   334,116297,20141119,   44,    0
   334,116297,20141120,    0,    0
   334,116297,20141121,   -6,    0
   334,116297,20141122,    3,    0
   334,116297,20141123,  -37,    0
   334,116297,20141124,  -46,    0
   334,116297,20141125,  -16,    0
   334,116297,20141126,  -71,    0
   334,116297,20141127,  -64,    0
   334,116297,20141128,  -75,    0
   334,116297,20141129,  -68,    0
   334,116297,20141130,  -87,    0
   334,116297,20141201,  -55,    0
   334,116297,20141202,  -21,    0
   334,116297,20141203,   -7,    0
   334,116297,20141204,  -41,    0
   334,116297,20141205,  -56,    0
   334,116297,20141206,  -43,    0
   334,116297,20141207,  -12,    0
   334,116297,20141208,  -10,    0
   334,116297,20141209,  -19,    0
   334,116297,20141210,  -32,    0
   334,116297,20141211,  -46,    0
   334,116297,20141212,    2,    0
   334,116297,20141213,  -35,    0
   334,116297,20141214,  -42,    0
   334,116297,20141215,  -27,    0
   334,116297,20141216,    4,    0
   334,116297,20141217,  -17,    0
   334,116297,20141218,    0,    0
   334,116297,20141219,    2,    0
   334,116297,20141220,   13,    0
   334,116297,20141221,   -8,    0
   334,116297,20141222,   -2,    0
   334,116297,20141223,   42,    0
   334,116297,20141224,   25,    0
   334,116297,20141225,   -8,    0
   334,116297,20141226,  -57,    0
   334,116297,20141227,  -81,    0
   334,116297,20141228,  -88,    0
   334,116297,20141229, -114,    0
   334,116297,20141230, -150,    0
   334,116297,20141231, -174,    0
   334,116297,20150101,  -67,    0
   334,116297,20150102,  -94,    0
   334,116297,20150103,  -54,    0
   334,116297,20150104,  -48,    0
   334,116297,20150105,  -83,    0
   334,116297,20150106, -159,    0
   334,116297,20150107, -214,    0
   334,116297,20150108, -115,    0
   334,116297,20150109,  -62,    0
   334,116297,20150110,   13,    0
   334,116297,20150111,  -10,    0
   334,116297,20150112,  -18,    0
   334,116297,20150113,   -7,    0
   334,116297,20150114,  -57,    0
   334,116297,20150115,   -6,    0
   334,116297,20150116,   -4,    0
   334,116297,20150117,   18,    0
   334,116297,20150118,   10,    0
   334,116297,20150119,   -3,    0
   334,116297,20150120,  -18,    0
   334,116297,20150121,  -17,    0
   334,116297,20150122,    2,    0
   334,116297,20150123,   -1,    0
   334,116297,20150124,  -16,    0
   334,116297,20150125,  -35,    0
   334,116297,20150126,  -91,    0
   334,116297,20150127,  -76,    0
   334,116297,20150128,  -84,    0
   334,116297,20150129,  -36,    0
   334,116297,20150130,  -41,    0
   334,116297,20150131,  -48,    0
   334,116297,20150201, -166,    0
   334,116297,20150202, -133,    0
   334,116297,20150203, -131,    0
   334,116297,20150204, -106,    0
   334,116297,20150205,  -89,    0
   334,116297,20150206,  -63,    0
   334,116297,20150207, -151,    0
   334,116297,20150208,  -70,    0
   334,116297,20150209, -113,    0
   334,116297,20150210,  -46,    0
   334,116297,20150211,   -3,    0
   334,116297,20150212,  -11,    0
