EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 19-04-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 116304) of station Poprad/Tatry, SLOVAKIA (STAID:    334)

 STAID,    SOUID,    DATE,   RR, Q_RR
   334,116304,20180831,  147,    0
   334,116304,20180901,    0,    0
   334,116304,20180902,    1,    0
   334,116304,20180903,  175,    0
   334,116304,20180904,   43,    0
   334,116304,20180905,   46,    0
   334,116304,20180906,    0,    0
   334,116304,20180907,    0,    0
   334,116304,20180908,    3,    0
   334,116304,20180909,    0,    0
   334,116304,20180910,    0,    0
   334,116304,20180911,    0,    0
   334,116304,20180912,    0,    0
   334,116304,20180913,    0,    0
   334,116304,20180914,   76,    0
   334,116304,20180915,    1,    0
   334,116304,20180916,    0,    0
   334,116304,20180917,    0,    0
   334,116304,20180918,    0,    0
   334,116304,20180919,    0,    0
   334,116304,20180920,    0,    0
   334,116304,20180921,    0,    0
   334,116304,20180922,   54,    0
   334,116304,20180923,  102,    0
   334,116304,20180924,   12,    0
   334,116304,20180925,    1,    0
   334,116304,20180926,    0,    0
   334,116304,20180927,    0,    0
   334,116304,20180928,   29,    0
   334,116304,20180929,    0,    0
   334,116304,20180930,    0,    0
   334,116304,20181001,    7,    0
   334,116304,20181002,  121,    0
   334,116304,20181003,    5,    0
   334,116304,20181004,    0,    0
   334,116304,20181005,    0,    0
   334,116304,20181006,    0,    0
   334,116304,20181007,    0,    0
   334,116304,20181008,    0,    0
   334,116304,20181009,    0,    0
   334,116304,20181010,    0,    0
   334,116304,20181011,    0,    0
   334,116304,20181012,    0,    0
   334,116304,20181013,    0,    0
   334,116304,20181014,    0,    0
   334,116304,20181015,    0,    0
   334,116304,20181016,    0,    0
   334,116304,20181017,    0,    0
   334,116304,20181018,    0,    0
   334,116304,20181019,    0,    0
   334,116304,20181020,   26,    0
   334,116304,20181021,    0,    0
   334,116304,20181022,    0,    0
   334,116304,20181023,   87,    0
   334,116304,20181024,   10,    0
   334,116304,20181025,    0,    0
   334,116304,20181026,    0,    0
   334,116304,20181027,   43,    0
   334,116304,20181028,   27,    0
   334,116304,20181029,    5,    0
   334,116304,20181030,    8,    0
   334,116304,20181031,    0,    0
   334,116304,20181101,    0,    0
   334,116304,20181102,    0,    0
   334,116304,20181103,    0,    0
   334,116304,20181104,    0,    0
   334,116304,20181105,    0,    0
   334,116304,20181106,    0,    0
   334,116304,20181107,    0,    0
   334,116304,20181108,    0,    0
   334,116304,20181109,    0,    0
   334,116304,20181110,    1,    0
   334,116304,20181111,    0,    0
   334,116304,20181112,    0,    0
   334,116304,20181113,    0,    0
   334,116304,20181114,    0,    0
   334,116304,20181115,    1,    0
   334,116304,20181116,    0,    0
   334,116304,20181117,    0,    0
   334,116304,20181118,    0,    0
   334,116304,20181119,    0,    0
   334,116304,20181120,   16,    0
   334,116304,20181121,    1,    0
   334,116304,20181122,    3,    0
   334,116304,20181123,    0,    0
   334,116304,20181124,    4,    0
   334,116304,20181125,   74,    0
   334,116304,20181126,   23,    0
   334,116304,20181127,    0,    0
   334,116304,20181128,    0,    0
   334,116304,20181129,    0,    0
   334,116304,20181130,    0,    0
   334,116304,20181201,    0,    0
   334,116304,20181202,    0,    0
   334,116304,20181203,    5,    0
   334,116304,20181204,    0,    0
   334,116304,20181205,    0,    0
   334,116304,20181206,    0,    0
   334,116304,20181207,   21,    0
   334,116304,20181208,    1,    0
   334,116304,20181209,    4,    0
   334,116304,20181210,    2,    0
   334,116304,20181211,    2,    0
   334,116304,20181212,    2,    0
   334,116304,20181213,    0,    0
   334,116304,20181214,    0,    0
   334,116304,20181215,   39,    0
   334,116304,20181216,    0,    0
   334,116304,20181217,    0,    0
   334,116304,20181218,    0,    0
   334,116304,20181219,    0,    0
   334,116304,20181220,    0,    0
   334,116304,20181221,    5,    0
   334,116304,20181222,   51,    0
   334,116304,20181223,   27,    0
   334,116304,20181224,   30,    0
   334,116304,20181225,   15,    0
   334,116304,20181226,    0,    0
   334,116304,20181227,    3,    0
   334,116304,20181228,    2,    0
   334,116304,20181229,    0,    0
   334,116304,20181230,    0,    0
   334,116304,20181231,    0,    0
   334,116304,20190101,   10,    0
   334,116304,20190102,   32,    0
   334,116304,20190103,    1,    0
   334,116304,20190104,    0,    0
   334,116304,20190105,   22,    0
   334,116304,20190106,    0,    0
   334,116304,20190107,    0,    0
   334,116304,20190108,   15,    0
   334,116304,20190109,    7,    0
   334,116304,20190110,    1,    0
   334,116304,20190111,    1,    0
   334,116304,20190112,    0,    0
   334,116304,20190113,   13,    0
   334,116304,20190114,    2,    0
   334,116304,20190115,   48,    0
   334,116304,20190116,    1,    0
   334,116304,20190117,    1,    0
   334,116304,20190118,    0,    0
   334,116304,20190119,    0,    0
   334,116304,20190120,    0,    0
   334,116304,20190121,    0,    0
   334,116304,20190122,    0,    0
   334,116304,20190123,    5,    0
   334,116304,20190124,    6,    0
   334,116304,20190125,    0,    0
   334,116304,20190126,    0,    0
   334,116304,20190127,    1,    0
   334,116304,20190128,   34,    0
   334,116304,20190129,    1,    0
   334,116304,20190130,    0,    0
   334,116304,20190131,    3,    0
   334,116304,20190201,   25,    0
   334,116304,20190202,    0,    0
   334,116304,20190203,   17,    0
   334,116304,20190204,    0,    0
   334,116304,20190205,    0,    0
   334,116304,20190206,    0,    0
   334,116304,20190207,    0,    0
   334,116304,20190208,    0,    0
   334,116304,20190209,    0,    0
   334,116304,20190210,   15,    0
   334,116304,20190211,    0,    0
   334,116304,20190212,    2,    0
   334,116304,20190213,    0,    0
   334,116304,20190214,    0,    0
   334,116304,20190215,    0,    0
   334,116304,20190216,    0,    0
   334,116304,20190217,    0,    0
   334,116304,20190218,    0,    0
   334,116304,20190219,    0,    0
   334,116304,20190220,    0,    0
   334,116304,20190221,    5,    0
   334,116304,20190222,    1,    0
   334,116304,20190223,    0,    0
   334,116304,20190224,    0,    0
   334,116304,20190225,    0,    0
   334,116304,20190226,    0,    0
   334,116304,20190227,    0,    0
   334,116304,20190228,    0,    0
   334,116304,20190301,   12,    0
   334,116304,20190302,    0,    0
   334,116304,20190303,    0,    0
   334,116304,20190304,    0,    0
   334,116304,20190305,   25,    0
   334,116304,20190306,    0,    0
   334,116304,20190307,    2,    0
   334,116304,20190308,    0,    0
   334,116304,20190309,   65,    0
   334,116304,20190310,   81,    0
   334,116304,20190311,   10,    0
   334,116304,20190312,    0,    0
   334,116304,20190313,    0,    0
   334,116304,20190314,    0,    0
   334,116304,20190315,   63,    0
   334,116304,20190316,    0,    0
   334,116304,20190317,    0,    0
   334,116304,20190318,   75,    0
   334,116304,20190319,    0,    0
   334,116304,20190320,    0,    0
   334,116304,20190321,    0,    0
   334,116304,20190322,    0,    0
   334,116304,20190323,    0,    0
   334,116304,20190324,    0,    0
   334,116304,20190325,    1,    0
   334,116304,20190326,    4,    0
   334,116304,20190327,    0,    0
   334,116304,20190328,    0,    0
   334,116304,20190329,    0,    0
   334,116304,20190330,    0,    0
   334,116304,20190331,    0,    0
   334,116304,20190401,    0,    0
   334,116304,20190402,    0,    0
   334,116304,20190403,    0,    0
   334,116304,20190404,    0,    0
   334,116304,20190405,    0,    0
   334,116304,20190406,   45,    0
   334,116304,20190407,    0,    0
   334,116304,20190408,    0,    0
   334,116304,20190409,    0,    0
   334,116304,20190410,    0,    0
   334,116304,20190411,   18,    0
   334,116304,20190412,   31,    0
   334,116304,20190413,   20,    0
   334,116304,20190414,    0,    0
   334,116304,20190415,    0,    0
   334,116304,20190416,    0,    0
   334,116304,20190417,    0,    0
   334,116304,20190418,    0,    0
   334,116304,20190419,    0,    0
   334,116304,20190420,    0,    0
   334,116304,20190421,    0,    0
   334,116304,20190422,   23,    0
   334,116304,20190423,    8,    0
   334,116304,20190424,   33,    0
   334,116304,20190425,    0,    0
   334,116304,20190426,    0,    0
   334,116304,20190427,  334,    0
   334,116304,20190428,    2,    0
   334,116304,20190429,   15,    0
   334,116304,20190430,   24,    0
   334,116304,20190501,    4,    0
   334,116304,20190502,    0,    0
   334,116304,20190503,    6,    0
   334,116304,20190504,    1,    0
   334,116304,20190505,   80,    0
   334,116304,20190506,   67,    0
   334,116304,20190507,    0,    0
   334,116304,20190508,    0,    0
   334,116304,20190509,   43,    0
   334,116304,20190510,    1,    0
   334,116304,20190511,    0,    0
   334,116304,20190512,   19,    0
   334,116304,20190513,   17,    0
   334,116304,20190514,   94,    0
   334,116304,20190515,   46,    0
   334,116304,20190516,    0,    0
   334,116304,20190517,    0,    0
   334,116304,20190518,   15,    0
   334,116304,20190519,   34,    0
   334,116304,20190520,    6,    0
   334,116304,20190521,   24,    0
   334,116304,20190522,   11,    0
   334,116304,20190523,   57,    0
   334,116304,20190524,    1,    0
   334,116304,20190525,    0,    0
   334,116304,20190526,    0,    0
   334,116304,20190527,    4,    0
   334,116304,20190528,   82,    0
   334,116304,20190529,   97,    0
   334,116304,20190530,  122,    0
   334,116304,20190531,    0,    0
   334,116304,20190601,    0,    0
   334,116304,20190602,    0,    0
   334,116304,20190603,    0,    0
   334,116304,20190604,    0,    0
   334,116304,20190605,    0,    0
   334,116304,20190606,    0,    0
   334,116304,20190607,   51,    0
   334,116304,20190608,    0,    0
   334,116304,20190609,    0,    0
   334,116304,20190610,    0,    0
   334,116304,20190611,    0,    0
   334,116304,20190612,    0,    0
   334,116304,20190613,    0,    0
   334,116304,20190614,    0,    0
   334,116304,20190615,    0,    0
   334,116304,20190616,   95,    0
   334,116304,20190617,   34,    0
   334,116304,20190618,   40,    0
   334,116304,20190619,   57,    0
   334,116304,20190620,   70,    0
   334,116304,20190621,    3,    0
   334,116304,20190622,   11,    0
   334,116304,20190623,    0,    0
   334,116304,20190624,    0,    0
   334,116304,20190625,    0,    0
   334,116304,20190626,    0,    0
   334,116304,20190627,    0,    0
   334,116304,20190628,    0,    0
   334,116304,20190629,    0,    0
   334,116304,20190630,    0,    0
   334,116304,20190701,    0,    0
   334,116304,20190702,    0,    0
   334,116304,20190703,    0,    0
   334,116304,20190704,    0,    0
   334,116304,20190705,    0,    0
   334,116304,20190706,    0,    0
   334,116304,20190707,    0,    0
   334,116304,20190708,    0,    0
   334,116304,20190709,    0,    0
   334,116304,20190710,    4,    0
   334,116304,20190711,   38,    0
   334,116304,20190712,    0,    0
   334,116304,20190713,   63,    0
   334,116304,20190714,   12,    0
   334,116304,20190715,    0,    0
   334,116304,20190716,    0,    0
   334,116304,20190717,    0,    0
   334,116304,20190718,   64,    0
   334,116304,20190719,   19,    0
   334,116304,20190720,   14,    0
   334,116304,20190721,  336,    0
   334,116304,20190722,    0,    0
   334,116304,20190723,    1,    0
   334,116304,20190724,    0,    0
   334,116304,20190725,    0,    0
   334,116304,20190726,    5,    0
   334,116304,20190727,    1,    0
   334,116304,20190728,   92,    0
   334,116304,20190729,    4,    0
   334,116304,20190730,   48,    0
   334,116304,20190731,   76,    0
   334,116304,20190801,    0,    0
   334,116304,20190802,   28,    0
   334,116304,20190803,   35,    0
   334,116304,20190804,    0,    0
   334,116304,20190805,   18,    0
   334,116304,20190806,    0,    0
   334,116304,20190807,  100,    0
   334,116304,20190808,    0,    0
   334,116304,20190809,    0,    0
   334,116304,20190810,   98,    0
   334,116304,20190811,    1,    0
   334,116304,20190812,    0,    0
   334,116304,20190813,  283,    0
   334,116304,20190814,   37,    0
   334,116304,20190815,    0,    0
   334,116304,20190816,   16,    0
   334,116304,20190817,    0,    0
   334,116304,20190818,    0,    0
   334,116304,20190819,    0,    0
   334,116304,20190820,    0,    0
   334,116304,20190821,   39,    0
   334,116304,20190822,   85,    0
   334,116304,20190823,    2,    0
   334,116304,20190824,    0,    0
   334,116304,20190825,    0,    0
   334,116304,20190826,    1,    0
   334,116304,20190827,    0,    0
   334,116304,20190828,    3,    0
   334,116304,20190829,  198,    0
   334,116304,20190830,  121,    0
   334,116304,20190831,    0,    0
   334,116304,20190901,    0,    0
   334,116304,20190902,   13,    0
   334,116304,20190903,  102,    0
   334,116304,20190904,    0,    0
   334,116304,20190905,    0,    0
   334,116304,20190906,    0,    0
   334,116304,20190907,   71,    0
   334,116304,20190908,   60,    0
   334,116304,20190909,  512,    0
   334,116304,20190910,    0,    0
   334,116304,20190911,    0,    0
   334,116304,20190912,    0,    0
   334,116304,20190913,    0,    0
   334,116304,20190914,    0,    0
   334,116304,20190915,    0,    0
   334,116304,20190916,    0,    0
   334,116304,20190917,    0,    0
   334,116304,20190918,    0,    0
   334,116304,20190919,    0,    0
   334,116304,20190920,    0,    0
   334,116304,20190921,    0,    0
   334,116304,20190922,    0,    0
   334,116304,20190923,    0,    0
   334,116304,20190924,    9,    0
   334,116304,20190925,    1,    0
   334,116304,20190926,   23,    0
   334,116304,20190927,    0,    0
   334,116304,20190928,   30,    0
   334,116304,20190929,    1,    0
   334,116304,20190930,    7,    0
   334,116304,20191001,    0,    0
   334,116304,20191002,  234,    0
   334,116304,20191003,    1,    0
   334,116304,20191004,   33,    0
   334,116304,20191005,   80,    0
   334,116304,20191006,    0,    0
   334,116304,20191007,    0,    0
   334,116304,20191008,   14,    0
   334,116304,20191009,   42,    0
   334,116304,20191010,    2,    0
   334,116304,20191011,    0,    0
   334,116304,20191012,    0,    0
   334,116304,20191013,    0,    0
   334,116304,20191014,    0,    0
   334,116304,20191015,    0,    0
   334,116304,20191016,    0,    0
   334,116304,20191017,    0,    0
   334,116304,20191018,    0,    0
   334,116304,20191019,    0,    0
   334,116304,20191020,    0,    0
   334,116304,20191021,    0,    0
   334,116304,20191022,    1,    0
   334,116304,20191023,    0,    0
   334,116304,20191024,    0,    0
   334,116304,20191025,    0,    0
   334,116304,20191026,    0,    0
   334,116304,20191027,    0,    0
   334,116304,20191028,    1,    0
   334,116304,20191029,    0,    0
   334,116304,20191030,    0,    0
   334,116304,20191031,    0,    0
   334,116304,20191101,    1,    0
   334,116304,20191102,    0,    0
   334,116304,20191103,   14,    0
   334,116304,20191104,   43,    0
   334,116304,20191105,  270,    0
   334,116304,20191106,   47,    0
   334,116304,20191107,    2,    0
   334,116304,20191108,    0,    0
   334,116304,20191109,   46,    0
   334,116304,20191110,  182,    0
   334,116304,20191111,    0,    0
   334,116304,20191112,  144,    0
   334,116304,20191113,   82,    0
   334,116304,20191114,    0,    0
   334,116304,20191115,    0,    0
   334,116304,20191116,   10,    0
   334,116304,20191117,    0,    0
   334,116304,20191118,    4,    0
   334,116304,20191119,    0,    0
   334,116304,20191120,   30,    0
   334,116304,20191121,  150,    0
   334,116304,20191122,    5,    0
   334,116304,20191123,    0,    0
   334,116304,20191124,    0,    0
   334,116304,20191125,    0,    0
   334,116304,20191126,    0,    0
   334,116304,20191127,    2,    0
   334,116304,20191128,   57,    0
   334,116304,20191129,    1,    0
   334,116304,20191130,    0,    0
   334,116304,20191201,    0,    0
   334,116304,20191202,    5,    0
   334,116304,20191203,    0,    0
   334,116304,20191204,    0,    0
   334,116304,20191205,    0,    0
   334,116304,20191206,    0,    0
   334,116304,20191207,    5,    0
   334,116304,20191208,    0,    0
   334,116304,20191209,   56,    0
   334,116304,20191210,    0,    0
   334,116304,20191211,    0,    0
   334,116304,20191212,   26,    0
   334,116304,20191213,   39,    0
   334,116304,20191214,    7,    0
   334,116304,20191215,    0,    0
   334,116304,20191216,    0,    0
   334,116304,20191217,    0,    0
   334,116304,20191218,    0,    0
   334,116304,20191219,    0,    0
   334,116304,20191220,    3,    0
   334,116304,20191221,   55,    0
   334,116304,20191222,  130,    0
   334,116304,20191223,   14,    0
   334,116304,20191224,    0,    0
   334,116304,20191225,   20,    0
   334,116304,20191226,    3,    0
   334,116304,20191227,   26,    0
   334,116304,20191228,    0,    0
   334,116304,20191229,    0,    0
   334,116304,20191230,    0,    0
   334,116304,20191231,    0,    0
   334,116304,20200101,    0,    0
   334,116304,20200102,    0,    0
   334,116304,20200103,    0,    0
   334,116304,20200104,   16,    0
   334,116304,20200105,   13,    0
   334,116304,20200106,    0,    0
   334,116304,20200107,    0,    0
   334,116304,20200108,    3,    0
   334,116304,20200109,    8,    0
   334,116304,20200110,    0,    0
   334,116304,20200111,    0,    0
   334,116304,20200112,    0,    0
   334,116304,20200113,    0,    0
   334,116304,20200114,    0,    0
   334,116304,20200115,    0,    0
   334,116304,20200116,    0,    0
   334,116304,20200117,    0,    0
   334,116304,20200118,    0,    0
   334,116304,20200119,    0,    0
   334,116304,20200120,    0,    0
   334,116304,20200121,    0,    0
   334,116304,20200122,    0,    0
   334,116304,20200123,    0,    0
   334,116304,20200124,    0,    0
   334,116304,20200125,    0,    0
   334,116304,20200126,    0,    0
   334,116304,20200127,    0,    0
   334,116304,20200128,   10,    0
   334,116304,20200129,    1,    0
   334,116304,20200130,    3,    0
   334,116304,20200131,   20,    0
   334,116304,20200201,   10,    0
   334,116304,20200202,   81,    0
   334,116304,20200203,   15,    0
   334,116304,20200204,   54,    0
   334,116304,20200205,    2,    0
   334,116304,20200206,    0,    0
   334,116304,20200207,    2,    0
   334,116304,20200208,    0,    0
   334,116304,20200209,    0,    0
   334,116304,20200210,   47,    0
   334,116304,20200211,   42,    0
   334,116304,20200212,   13,    0
   334,116304,20200213,    1,    0
   334,116304,20200214,    1,    0
   334,116304,20200215,    0,    0
   334,116304,20200216,    0,    0
   334,116304,20200217,   10,    0
   334,116304,20200218,    0,    0
   334,116304,20200219,    4,    0
   334,116304,20200220,    0,    0
   334,116304,20200221,    3,    0
   334,116304,20200222,    0,    0
   334,116304,20200223,  226,    0
   334,116304,20200224,    2,    0
   334,116304,20200225,    0,    0
   334,116304,20200226,    0,    0
   334,116304,20200227,   27,    0
   334,116304,20200228,   14,    0
   334,116304,20200229,    0,    0
   334,116304,20200301,   10,    0
   334,116304,20200302,    2,    0
   334,116304,20200303,   16,    0
   334,116304,20200304,   55,    0
   334,116304,20200305,    1,    0
   334,116304,20200306,    0,    0
   334,116304,20200307,    0,    0
   334,116304,20200308,    0,    0
   334,116304,20200309,    0,    0
   334,116304,20200310,    0,    0
   334,116304,20200311,    1,    0
   334,116304,20200312,    0,    0
   334,116304,20200313,    0,    0
   334,116304,20200314,    0,    0
   334,116304,20200315,    0,    0
   334,116304,20200316,    0,    0
   334,116304,20200317,    0,    0
   334,116304,20200318,    0,    0
   334,116304,20200319,    0,    0
   334,116304,20200320,    0,    0
   334,116304,20200321,   29,    0
   334,116304,20200322,    5,    0
   334,116304,20200323,    0,    0
   334,116304,20200324,    0,    0
   334,116304,20200325,    0,    0
   334,116304,20200326,    0,    0
   334,116304,20200327,    1,    0
   334,116304,20200328,    0,    0
   334,116304,20200329,    1,    0
   334,116304,20200330,    0,    0
   334,116304,20200331,    0,    0
   334,116304,20200401,    0,    0
   334,116304,20200402,    0,    0
   334,116304,20200403,    0,    0
   334,116304,20200404,    0,    0
   334,116304,20200405,    0,    0
   334,116304,20200406,    0,    0
   334,116304,20200407,    0,    0
   334,116304,20200408,    0,    0
   334,116304,20200409,    0,    0
   334,116304,20200410,    0,    0
   334,116304,20200411,    0,    0
   334,116304,20200412,    0,    0
   334,116304,20200413,   35,    0
   334,116304,20200414,    0,    0
   334,116304,20200415,    0,    0
   334,116304,20200416,    0,    0
   334,116304,20200417,    0,    0
   334,116304,20200418,    0,    0
   334,116304,20200419,    0,    0
   334,116304,20200420,    0,    0
   334,116304,20200421,    0,    0
   334,116304,20200422,    0,    0
   334,116304,20200423,    0,    0
   334,116304,20200424,    0,    0
   334,116304,20200425,    8,    0
   334,116304,20200426,    0,    0
   334,116304,20200427,    0,    0
   334,116304,20200428,    0,    0
   334,116304,20200429,   23,    0
   334,116304,20200430,   14,    0
   334,116304,20200501,   16,    0
   334,116304,20200502,   22,    0
   334,116304,20200503,    2,    0
   334,116304,20200504,    0,    0
   334,116304,20200505,    8,    0
   334,116304,20200506,   92,    0
   334,116304,20200507,    0,    0
   334,116304,20200508,    0,    0
   334,116304,20200509,    0,    0
   334,116304,20200510,    0,    0
   334,116304,20200511,    0,    0
   334,116304,20200512,    0,    0
   334,116304,20200513,   24,    0
   334,116304,20200514,   20,    0
   334,116304,20200515,  127,    0
   334,116304,20200516,    0,    0
   334,116304,20200517,    0,    0
   334,116304,20200518,    0,    0
   334,116304,20200519,    0,    0
   334,116304,20200520,    0,    0
   334,116304,20200521,    0,    0
   334,116304,20200522,    0,    0
   334,116304,20200523,   50,    0
   334,116304,20200524,    0,    0
   334,116304,20200525,   45,    0
   334,116304,20200526,   30,    0
   334,116304,20200527,    0,    0
   334,116304,20200528,    8,    0
   334,116304,20200529,   14,    0
   334,116304,20200530,    1,    0
   334,116304,20200531,   29,    0
   334,116304,20200601,   13,    0
   334,116304,20200602,    6,    0
   334,116304,20200603,    2,    0
   334,116304,20200604,   46,    0
   334,116304,20200605,   63,    0
   334,116304,20200606,    0,    0
   334,116304,20200607,   27,    0
   334,116304,20200608,  139,    0
   334,116304,20200609,    0,    0
   334,116304,20200610,  111,    0
   334,116304,20200611,    2,    0
   334,116304,20200612,  116,    0
   334,116304,20200613,    0,    0
   334,116304,20200614,    0,    0
   334,116304,20200615,   24,    0
   334,116304,20200616,   19,    0
   334,116304,20200617,   23,    0
   334,116304,20200618,    3,    0
   334,116304,20200619,   69,    0
   334,116304,20200620,  134,    0
   334,116304,20200621,   40,    0
   334,116304,20200622,   21,    0
   334,116304,20200623,    0,    0
   334,116304,20200624,    0,    0
   334,116304,20200625,    0,    0
   334,116304,20200626,  146,    0
   334,116304,20200627,    0,    0
   334,116304,20200628,    0,    0
   334,116304,20200629,  106,    0
   334,116304,20200630,    0,    0
   334,116304,20200701,    1,    0
   334,116304,20200702,  132,    0
   334,116304,20200703,    6,    0
   334,116304,20200704,    0,    0
   334,116304,20200705,    0,    0
   334,116304,20200706,   12,    0
   334,116304,20200707,    0,    0
   334,116304,20200708,    0,    0
   334,116304,20200709,    0,    0
   334,116304,20200710,    0,    0
   334,116304,20200711,  275,    0
   334,116304,20200712,    0,    0
   334,116304,20200713,    0,    0
   334,116304,20200714,    0,    0
   334,116304,20200715,    5,    0
   334,116304,20200716,   95,    0
   334,116304,20200717,  258,    0
   334,116304,20200718,   83,    0
   334,116304,20200719,  117,    0
   334,116304,20200720,    0,    0
   334,116304,20200721,    2,    0
   334,116304,20200722,    0,    0
   334,116304,20200723,    0,    0
   334,116304,20200724,  139,    0
   334,116304,20200725,   37,    0
   334,116304,20200726,   16,    0
   334,116304,20200727,    0,    0
   334,116304,20200728,   21,    0
   334,116304,20200729,    0,    0
   334,116304,20200730,    0,    0
   334,116304,20200731,    0,    0
   334,116304,20200801,    0,    0
   334,116304,20200802,    0,    0
   334,116304,20200803,   37,    0
   334,116304,20200804,   37,    0
   334,116304,20200805,    1,    0
   334,116304,20200806,    0,    0
   334,116304,20200807,    0,    0
   334,116304,20200808,    0,    0
   334,116304,20200809,    0,    0
   334,116304,20200810,    0,    0
   334,116304,20200811,    0,    0
   334,116304,20200812,    0,    0
   334,116304,20200813,    0,    0
   334,116304,20200814,    4,    0
   334,116304,20200815,  206,    0
   334,116304,20200816,  109,    0
   334,116304,20200817,   81,    0
   334,116304,20200818,   34,    0
   334,116304,20200819,   21,    0
   334,116304,20200820,    0,    0
   334,116304,20200821,    0,    0
   334,116304,20200822,    0,    0
   334,116304,20200823,  159,    0
   334,116304,20200824,   64,    0
   334,116304,20200825,    0,    0
   334,116304,20200826,    0,    0
   334,116304,20200827,    0,    0
   334,116304,20200828,    0,    0
   334,116304,20200829,    0,    0
   334,116304,20200830,    0,    0
   334,116304,20200831,  321,    0
   334,116304,20200901,    9,    0
   334,116304,20200902,    1,    0
   334,116304,20200903,    0,    0
   334,116304,20200904,    0,    0
   334,116304,20200905,    0,    0
   334,116304,20200906,  303,    0
   334,116304,20200907,   70,    0
   334,116304,20200908,    0,    0
   334,116304,20200909,    0,    0
   334,116304,20200910,    0,    0
   334,116304,20200911,    0,    0
   334,116304,20200912,    0,    0
   334,116304,20200913,    0,    0
   334,116304,20200914,    0,    0
   334,116304,20200915,    0,    0
   334,116304,20200916,    0,    0
   334,116304,20200917,    0,    0
   334,116304,20200918,    0,    0
   334,116304,20200919,    0,    0
   334,116304,20200920,    0,    0
   334,116304,20200921,    0,    0
   334,116304,20200922,    0,    0
   334,116304,20200923,    0,    0
   334,116304,20200924,   94,    0
   334,116304,20200925,  182,    0
   334,116304,20200926,   47,    0
   334,116304,20200927,    1,    0
   334,116304,20200928,  147,    0
   334,116304,20200929,   18,    0
   334,116304,20200930,   21,    0
   334,116304,20201001,   74,    0
   334,116304,20201002,    3,    0
   334,116304,20201003,    4,    0
   334,116304,20201004,    4,    0
   334,116304,20201005,    1,    0
   334,116304,20201006,    0,    0
   334,116304,20201007,   85,    0
   334,116304,20201008,    0,    0
   334,116304,20201009,    0,    0
   334,116304,20201010,    8,    0
   334,116304,20201011,   32,    0
   334,116304,20201012,  403,    0
   334,116304,20201013,  314,    0
   334,116304,20201014,    4,    0
   334,116304,20201015,   67,    0
   334,116304,20201016,   95,    0
   334,116304,20201017,   51,    0
   334,116304,20201018,    0,    0
   334,116304,20201019,    0,    0
   334,116304,20201020,    0,    0
   334,116304,20201021,    0,    0
   334,116304,20201022,    0,    0
   334,116304,20201023,    0,    0
   334,116304,20201024,   24,    0
   334,116304,20201025,    9,    0
   334,116304,20201026,    0,    0
   334,116304,20201027,    0,    0
   334,116304,20201028,    0,    0
   334,116304,20201029,    1,    0
   334,116304,20201030,   63,    0
   334,116304,20201031,    4,    0
   334,116304,20201101,    7,    0
   334,116304,20201102,    9,    0
   334,116304,20201103,    0,    0
   334,116304,20201104,  122,    0
   334,116304,20201105,    0,    0
   334,116304,20201106,    0,    0
   334,116304,20201107,    0,    0
   334,116304,20201108,    0,    0
   334,116304,20201109,    0,    0
   334,116304,20201110,    0,    0
   334,116304,20201111,    3,    0
   334,116304,20201112,    0,    0
   334,116304,20201113,    0,    0
   334,116304,20201114,    0,    0
   334,116304,20201115,    0,    0
   334,116304,20201116,    8,    0
   334,116304,20201117,    0,    0
   334,116304,20201118,    0,    0
   334,116304,20201119,    4,    0
   334,116304,20201120,    0,    0
   334,116304,20201121,    0,    0
   334,116304,20201122,    0,    0
   334,116304,20201123,    0,    0
   334,116304,20201124,    0,    0
   334,116304,20201125,    0,    0
   334,116304,20201126,    0,    0
   334,116304,20201127,    7,    0
   334,116304,20201128,    0,    0
   334,116304,20201129,   41,    0
   334,116304,20201130,    0,    0
   334,116304,20201201,    0,    0
   334,116304,20201202,    0,    0
   334,116304,20201203,    0,    0
   334,116304,20201204,    0,    0
   334,116304,20201205,    0,    0
   334,116304,20201206,    0,    0
   334,116304,20201207,    5,    0
   334,116304,20201208,    0,    0
   334,116304,20201209,   22,    0
   334,116304,20201210,   34,    0
   334,116304,20201211,    0,    0
   334,116304,20201212,    0,    0
   334,116304,20201213,    0,    0
   334,116304,20201214,    0,    0
   334,116304,20201215,    0,    0
   334,116304,20201216,    0,    0
   334,116304,20201217,    0,    0
   334,116304,20201218,    0,    0
   334,116304,20201219,    0,    0
   334,116304,20201220,    0,    0
   334,116304,20201221,    0,    0
   334,116304,20201222,    4,    0
   334,116304,20201223,   44,    0
   334,116304,20201224,   18,    0
